age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,target,_pdays_followup,_pdays_recent
47,housemaid,married,basic.4y,no,yes,no,cellular,aug,fri,200,1,0,nonexistent,1.4,91.85,-36.24,5.07,5029.43,0,False,False
27,technician,single,professional.course,no,yes,yes,cellular,may,wed,93,2,1,failure,-1.8,96.05,-46.1,1.27,5211.28,0,False,False
36,services,married,high.school,no,no,yes,telephone,may,fri,273,0,0,nonexistent,1.1,93.61,-36.83,4.99,5424.59,0,False,False
47,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,59,0,0,nonexistent,1.1,97.75,-37.41,4.8,5440.16,0,False,False
30,admin.,single,high.school,no,no,yes,cellular,jul,wed,4548,2,5,success,1.4,94.36,-40.18,1.47,5120.91,0,False,False
50,entrepreneur,married,basic.6y,unknown,no,no,cellular,jul,fri,134,3,0,nonexistent,1.4,97.01,-40.86,5.09,5071.25,0,False,False
45,services,married,high.school,unknown,yes,no,cellular,aug,thu,125,3,0,nonexistent,1.4,96.71,-37.36,4.92,5322.2,0,False,False
27,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,fri,255,0,0,nonexistent,-1.8,96.14,-47.33,1.46,4930.82,0,False,False
34,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,76,2,0,nonexistent,1.4,92.22,-35.34,4.71,5217.64,0,False,False
47,self-employed,divorced,high.school,no,no,no,cellular,sep,fri,275,2,1,failure,-3.4,92.19,-28.84,0.78,5057.64,1,False,False
33,management,single,university.degree,unknown,yes,no,cellular,may,mon,276,4,5,success,-1.8,94.7,-37.65,1.67,4989.6,0,False,False
21,student,single,high.school,no,no,no,cellular,apr,mon,17,4,6,failure,-1.8,96.59,-42.83,3.17,4815.69,0,False,False
34,unemployed,married,basic.4y,no,yes,no,telephone,may,wed,170,1,0,nonexistent,1.1,95.4,-37.63,4.87,5113.13,0,False,False
41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,176,1,2,failure,-1.8,91.49,-44.79,1.41,4981.82,0,False,False
46,technician,unknown,illiterate,unknown,unknown,unknown,telephone,jun,tue,363,23,1,failure,-1.8,97.07,-44.99,1.22,5063.4,1,False,False
46,self-employed,married,professional.course,no,yes,no,telephone,may,tue,274,0,0,nonexistent,1.1,96.43,-35.81,4.7,5014.5,0,False,False
50,admin.,divorced,professional.course,no,no,no,cellular,may,wed,2101,1,1,failure,-1.8,91.52,-45.67,1.38,5278.75,0,False,False
29,blue-collar,single,basic.9y,no,yes,yes,cellular,may,tue,1666,3,5,success,-1.8,89.66,-48.5,5.07,5300.48,1,False,False
56,entrepreneur,single,unknown,yes,yes,unknown,telephone,dec,fri,670,24,0,nonexistent,1.1,97.47,-34.83,5.09,5201.38,1,False,False
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,485,3,5,failure,1.1,90.47,-51.32,4.42,4783.07,0,False,False
45,admin.,divorced,high.school,no,no,no,cellular,jul,tue,286,0,0,nonexistent,-2.9,88.67,-33.63,1.07,5010.2,0,False,False
27,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,508,1,0,nonexistent,1.4,92.03,-43.29,4.85,5301.29,0,False,False
58,retired,single,high.school,no,unknown,unknown,telephone,may,mon,1241,0,0,nonexistent,1.1,91.17,-35.41,4.65,5305.2,0,False,False
47,entrepreneur,married,university.degree,no,yes,no,cellular,nov,tue,1414,1,2,nonexistent,-0.1,94.23,-49.97,2.63,5008.52,0,False,False
38,services,married,high.school,no,no,no,telephone,jun,fri,144,3,0,nonexistent,1.4,95.88,-42.92,4.73,5055.57,0,False,False
50,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,107,0,1,failure,-1.8,89.54,-45.69,1.3,5195.98,0,False,False
53,technician,married,high.school,no,yes,no,cellular,jul,fri,4742,2,1,nonexistent,-2.9,88.5,-44.28,1.28,5212.16,0,False,False
44,admin.,single,university.degree,no,no,no,cellular,may,tue,136,2,0,nonexistent,-1.8,91.31,-46.89,1.28,5027.71,0,False,False
39,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,23,15,0,nonexistent,1.1,94.55,-34.83,4.61,5409.02,0,False,False
28,blue-collar,married,high.school,unknown,yes,no,cellular,jul,wed,149,1,4,success,1.4,88.7,-36.65,1.72,5175.89,0,False,False
32,technician,married,high.school,no,no,yes,cellular,jun,fri,110,3,1,failure,-2.9,89.33,-41.77,1.24,5192.95,0,False,False
42,technician,married,professional.course,no,no,no,telephone,may,mon,723,1,0,nonexistent,1.1,91.55,-36.47,4.78,5383.06,0,False,False
52,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,113,4,0,nonexistent,1.1,94.65,-37.81,4.92,5180.61,0,False,False
89,unemployed,divorced,professional.course,no,yes,yes,telephone,sep,wed,424,1,0,nonexistent,1.4,92.85,-42.05,5.16,5369.25,0,False,False
34,management,married,university.degree,no,no,yes,cellular,may,mon,53,4,3,nonexistent,-1.8,94.06,-44.64,2.63,4811.96,0,False,False
30,admin.,single,university.degree,no,no,no,cellular,jul,thu,618,2,1,nonexistent,1.4,95.3,-36.86,2.86,5294.41,0,False,False
23,services,single,high.school,no,no,no,telephone,jul,mon,841,3,0,nonexistent,1.4,90.91,-42.05,5.13,5128.76,0,False,False
43,unknown,married,university.degree,no,yes,no,cellular,may,thu,265,0,1,failure,-1.8,91.62,-41.72,0.68,5249.11,0,False,False
35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,1773,1,6,nonexistent,-1.8,93.28,-26.78,4.16,5219.64,0,False,False
32,technician,single,high.school,no,yes,no,telephone,may,wed,238,2,0,nonexistent,1.1,97.47,-37.49,4.83,5206.57,0,False,False
44,management,married,basic.4y,unknown,yes,no,telephone,may,mon,221,1,0,nonexistent,1.1,94.74,-35.89,4.7,5149.47,0,False,False
39,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,4353,0,2,nonexistent,1.1,95.59,-44.0,1.56,4957.11,0,False,False
52,management,married,university.degree,unknown,no,no,telephone,may,tue,147,1,0,nonexistent,1.1,92.58,-37.52,4.66,5388.25,0,False,False
41,blue-collar,divorced,unknown,unknown,no,no,cellular,apr,wed,148,1,0,nonexistent,-1.8,89.91,-45.63,1.47,5180.68,0,False,False
46,management,divorced,university.degree,no,no,no,telephone,may,fri,66,1,0,nonexistent,1.1,97.56,-37.45,4.9,5237.71,0,False,False
29,admin.,married,university.degree,no,yes,no,cellular,may,tue,3202,0,0,success,-1.8,88.93,-46.3,4.85,5186.02,0,False,False
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,124,0,0,nonexistent,-1.8,88.34,-48.04,1.33,4976.72,0,False,False
67,retired,married,basic.9y,no,yes,no,cellular,sep,wed,70,0,1,success,-3.4,96.62,-28.93,0.76,4796.72,0,False,True
45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,mon,4217,0,6,nonexistent,1.4,94.59,-34.87,0.88,5096.2,0,False,False
50,technician,married,basic.9y,unknown,yes,no,cellular,jul,wed,118,16,0,nonexistent,1.4,90.63,-44.36,4.93,5484.27,0,False,False
37,admin.,divorced,high.school,no,yes,no,cellular,jun,wed,1392,1,1,failure,-2.9,88.4,-40.14,1.29,5096.5,0,False,False
53,management,divorced,professional.course,no,yes,no,cellular,may,mon,3536,3,6,failure,-1.8,95.51,-48.33,1.52,4932.14,0,False,False
34,blue-collar,divorced,high.school,no,no,no,cellular,aug,thu,1006,0,3,failure,-2.9,96.63,-48.34,2.38,4885.48,1,False,False
45,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,163,1,1,failure,-1.8,97.17,-45.21,1.34,5150.09,0,False,False
86,management,single,high.school,unknown,yes,unknown,cellular,jun,mon,61,9,0,nonexistent,1.4,94.93,-35.77,5.1,5191.5,0,False,False
32,admin.,married,high.school,no,no,no,telephone,oct,tue,101,0,0,nonexistent,-0.1,94.82,-40.19,4.75,5097.07,1,False,False
24,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,2607,5,5,failure,1.4,92.61,-48.78,2.29,5074.21,0,False,False
21,services,single,high.school,no,no,no,cellular,may,fri,2899,4,2,failure,-1.8,91.13,-44.04,2.75,4751.14,0,False,False
26,blue-collar,single,basic.4y,unknown,no,yes,telephone,may,wed,177,1,0,nonexistent,1.1,97.37,-37.45,4.83,5227.33,0,False,False
97,unemployed,single,illiterate,yes,unknown,unknown,telephone,oct,thu,217,34,3,success,-3.4,89.12,-30.64,0.72,5107.81,0,False,True
55,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,495,2,0,nonexistent,1.1,96.71,-37.41,4.72,5123.51,0,False,False
25,entrepreneur,single,university.degree,no,no,yes,cellular,jul,tue,289,2,0,nonexistent,1.4,94.76,-41.67,4.98,5066.02,0,False,False
46,services,married,high.school,unknown,unknown,unknown,telephone,may,mon,71,1,0,nonexistent,1.1,91.92,-35.3,4.89,5440.16,0,False,False
48,services,married,high.school,unknown,no,no,cellular,aug,thu,137,0,0,nonexistent,1.4,96.99,-35.37,4.86,5170.59,0,False,False
33,technician,married,unknown,no,yes,no,cellular,nov,tue,74,1,6,failure,-1.1,95.65,-28.69,4.95,4945.5,0,False,False
36,technician,single,high.school,no,yes,no,cellular,aug,wed,133,0,0,nonexistent,1.4,93.44,-37.79,4.8,5458.13,0,False,False
31,admin.,married,university.degree,no,no,no,cellular,nov,thu,4440,4,3,success,-0.1,97.45,-33.92,1.95,5298.35,0,False,False
32,self-employed,single,university.degree,no,no,no,cellular,may,mon,2862,1,6,failure,-1.8,95.5,-50.45,2.91,5052.65,0,False,False
32,admin.,single,high.school,no,no,no,telephone,may,mon,2703,3,0,failure,1.1,90.54,-44.25,1.66,4981.39,0,False,False
33,admin.,married,high.school,no,yes,yes,cellular,jul,wed,3356,1,2,failure,1.4,91.39,-29.3,2.72,5036.97,0,False,False
66,retired,married,professional.course,no,no,no,cellular,mar,tue,180,1,1,failure,-1.8,95.04,-33.23,0.66,4998.68,1,False,False
38,admin.,married,university.degree,no,yes,no,telephone,jun,thu,145,6,0,nonexistent,1.4,98.33,-40.62,5.13,5348.34,0,False,False
42,blue-collar,married,unknown,no,no,yes,telephone,may,fri,253,4,0,nonexistent,1.1,89.67,-37.23,4.81,5403.83,0,False,False
38,technician,married,university.degree,no,no,yes,cellular,nov,tue,4613,1,5,failure,-0.1,91.59,-47.72,4.27,5266.82,1,False,False
41,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,4868,2,3,success,1.1,87.95,-36.22,2.42,4917.92,0,False,False
49,unemployed,married,high.school,no,no,no,cellular,sep,wed,171,0,1,failure,-3.4,94.04,-29.85,0.73,4977.35,0,False,False
17,student,single,basic.9y,no,yes,no,cellular,aug,tue,2780,1,2,nonexistent,-2.9,95.27,-37.63,3.04,5430.63,1,False,False
36,entrepreneur,divorced,high.school,unknown,no,no,cellular,jul,wed,516,3,0,nonexistent,1.4,93.63,-41.16,4.83,5259.46,0,False,False
41,services,divorced,high.school,no,yes,no,cellular,jul,tue,257,2,0,nonexistent,1.4,98.05,-43.42,4.94,5222.87,0,False,False
28,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,715,1,0,nonexistent,1.4,91.1,-41.07,5.11,5181.04,0,False,False
39,blue-collar,married,basic.9y,no,yes,no,telephone,oct,fri,110,0,0,nonexistent,-0.1,89.1,-41.28,5.05,5278.93,1,False,False
40,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,182,0,0,nonexistent,1.4,91.72,-41.71,4.67,5076.48,0,False,False
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1054,3,0,nonexistent,1.1,98.22,-35.89,4.72,4957.4,0,False,False
31,technician,single,professional.course,no,yes,no,telephone,aug,fri,102,1,1,failure,-2.9,91.73,-32.18,0.83,4852.84,0,False,False
65,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,77,0,0,nonexistent,-1.8,93.4,-48.5,1.6,4849.24,0,False,False
28,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,fri,182,1,0,nonexistent,1.4,97.39,-41.88,5.08,5113.08,0,False,False
33,services,single,unknown,no,no,yes,cellular,jul,thu,899,1,0,success,-1.7,96.5,-43.12,4.49,5295.36,1,True,False
44,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,544,0,4,nonexistent,1.4,92.28,-47.72,1.51,4861.85,0,False,False
48,services,divorced,basic.9y,no,yes,no,telephone,may,tue,3833,1,3,nonexistent,1.1,94.97,-48.82,3.22,5047.25,0,False,False
32,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,190,0,0,nonexistent,-1.1,92.5,-35.77,0.91,5003.3,1,False,False
31,technician,married,university.degree,no,no,no,cellular,apr,mon,355,1,0,nonexistent,-1.8,90.93,-45.16,1.36,4925.73,0,False,False
50,admin.,married,basic.9y,no,yes,no,cellular,apr,thu,3875,2,4,success,-1.8,96.26,-43.39,2.99,5056.79,1,False,False
37,services,single,high.school,no,no,yes,cellular,jul,tue,251,4,0,nonexistent,1.4,97.86,-41.71,5.02,5076.48,0,False,False
47,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,58,4,0,nonexistent,1.4,91.01,-36.02,5.21,5243.78,0,False,False
49,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,372,2,0,nonexistent,1.4,93.07,-41.84,5.18,5149.67,0,False,False
39,management,married,university.degree,no,yes,no,cellular,nov,mon,49,0,0,nonexistent,-0.1,94.69,-40.44,4.38,5455.59,0,False,False
31,admin.,single,university.degree,no,yes,no,cellular,may,mon,440,4,0,nonexistent,-1.8,95.02,-45.64,1.38,5257.17,1,False,False
53,student,divorced,unknown,no,yes,no,telephone,apr,tue,48,41,0,nonexistent,-0.1,88.72,-41.41,4.0,5159.42,0,False,False
43,technician,single,professional.course,no,unknown,unknown,cellular,apr,mon,77,1,0,nonexistent,-1.8,97.44,-46.34,1.38,5328.55,0,False,False
30,technician,married,university.degree,no,no,no,cellular,aug,fri,169,1,0,nonexistent,1.4,93.44,-35.52,4.84,5348.34,0,False,False
40,management,married,high.school,no,no,no,telephone,may,fri,212,0,0,nonexistent,1.1,95.4,-34.72,4.68,5445.35,0,False,False
53,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,57,0,0,nonexistent,1.4,95.22,-41.8,5.1,5102.62,0,False,False
34,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,31,0,0,nonexistent,1.1,97.94,-36.72,5.06,5424.59,0,False,False
44,unknown,unknown,illiterate,yes,unknown,unknown,cellular,jun,wed,83,47,0,nonexistent,1.1,90.7,-37.34,4.84,4952.21,1,False,False
52,admin.,married,high.school,no,yes,no,cellular,jul,wed,428,1,0,nonexistent,1.4,93.73,-40.94,5.2,5296.06,0,False,False
28,services,married,basic.6y,no,yes,no,cellular,jul,mon,3043,2,2,failure,1.4,88.84,-51.38,1.64,5259.0,0,False,False
35,admin.,single,university.degree,no,no,no,cellular,may,fri,3347,1,4,failure,-1.8,93.27,-42.93,0.9,5132.35,0,False,False
45,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,85,4,0,nonexistent,1.4,90.63,-42.65,5.07,5332.66,0,False,False
33,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,1676,2,4,failure,-1.8,95.63,-25.91,3.86,5124.84,0,False,False
45,management,married,university.degree,no,no,no,cellular,nov,mon,577,1,0,nonexistent,-0.1,89.84,-41.53,4.24,5216.58,0,False,False
42,blue-collar,single,basic.6y,no,no,no,telephone,may,wed,166,0,0,nonexistent,-1.8,94.53,-38.04,0.68,4788.31,0,False,False
56,retired,married,university.degree,no,yes,no,telephone,may,tue,180,0,0,nonexistent,1.1,96.34,-37.12,5.05,5434.97,0,False,False
56,retired,married,university.degree,no,yes,no,cellular,aug,thu,49,3,0,nonexistent,1.4,94.09,-35.91,4.93,5160.13,0,False,False
40,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,tue,125,0,0,nonexistent,1.4,95.79,-41.67,4.87,5139.22,0,False,False
39,management,single,basic.9y,unknown,yes,no,telephone,may,tue,136,2,0,nonexistent,1.1,92.02,-37.78,4.96,5325.96,0,False,False
58,management,married,university.degree,no,no,no,cellular,oct,fri,4272,4,6,success,-3.4,90.52,-33.49,4.58,5407.68,0,False,False
53,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,3357,3,0,failure,1.4,91.39,-28.79,2.2,5262.04,0,False,False
54,management,divorced,university.degree,no,yes,no,cellular,nov,mon,2299,0,5,failure,-0.1,94.05,-35.37,2.71,4815.71,0,False,False
48,services,single,high.school,unknown,yes,no,telephone,may,tue,199,1,0,nonexistent,1.1,93.05,-35.05,4.71,5170.23,0,False,False
31,management,single,university.degree,no,no,no,cellular,nov,tue,2900,2,3,nonexistent,-0.1,92.18,-51.6,4.28,4826.16,0,False,False
31,admin.,married,high.school,no,yes,yes,telephone,may,thu,9,1,0,nonexistent,1.1,95.96,-36.94,4.91,5030.07,0,False,False
31,management,single,university.degree,no,yes,no,cellular,nov,mon,82,1,0,nonexistent,-0.1,89.93,-41.49,4.23,5200.99,0,False,False
24,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,117,2,0,nonexistent,-1.8,91.87,-34.13,0.62,5023.72,0,False,False
77,unemployed,divorced,high.school,no,no,unknown,telephone,nov,mon,4027,52,6,nonexistent,1.4,91.42,-32.86,5.21,5454.66,1,False,False
38,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,mon,96,2,1,failure,-0.1,88.63,-40.65,4.18,5029.53,0,False,False
40,services,married,basic.9y,no,yes,no,cellular,may,fri,148,1,1,failure,-1.8,88.8,-45.59,1.3,5206.18,0,False,False
29,entrepreneur,married,basic.6y,no,yes,no,telephone,sep,wed,328,5,3,success,-1.1,97.91,-49.45,1.01,4755.12,0,True,False
57,retired,married,basic.6y,no,yes,no,telephone,may,wed,4551,3,1,failure,1.1,97.28,-32.03,0.63,4800.75,0,False,False
45,admin.,married,high.school,no,no,no,cellular,apr,thu,2933,2,1,nonexistent,-1.8,91.51,-36.17,4.34,4894.51,0,False,False
32,admin.,married,university.degree,no,no,no,telephone,may,fri,184,1,0,nonexistent,1.1,97.28,-35.52,5.08,5429.78,0,False,False
39,technician,married,university.degree,no,no,no,cellular,may,mon,2360,3,1,failure,-1.8,97.25,-33.61,0.89,5291.7,0,False,False
24,admin.,married,high.school,unknown,no,no,telephone,jun,mon,55,0,6,nonexistent,1.4,91.26,-43.24,4.76,5302.24,0,False,False
52,management,married,university.degree,no,no,no,cellular,aug,tue,608,0,0,nonexistent,-2.9,93.12,-29.95,0.92,4984.82,1,False,False
47,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,899,3,5,failure,1.4,96.25,-35.4,2.77,5200.37,0,False,False
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,3662,3,6,success,1.1,88.69,-32.92,4.01,5075.89,0,False,False
54,technician,married,professional.course,no,no,no,cellular,nov,fri,118,1,1,failure,-0.1,97.3,-43.84,4.04,5086.68,0,False,False
29,admin.,single,high.school,no,no,no,cellular,aug,fri,2039,1,1,success,1.4,90.92,-48.58,1.56,5141.99,0,False,False
35,unemployed,married,professional.course,no,no,no,cellular,nov,wed,4549,0,0,failure,-0.1,89.3,-39.86,4.86,5028.83,0,False,False
32,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,289,1,0,nonexistent,-1.8,95.79,-36.22,0.65,5098.85,1,False,False
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,95,2,0,nonexistent,-1.8,95.86,-47.17,1.32,4930.82,0,False,False
51,technician,divorced,professional.course,no,no,no,telephone,may,mon,4575,3,0,success,1.1,88.89,-44.4,1.63,4898.27,0,False,False
31,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,728,1,0,nonexistent,1.4,93.35,-40.69,4.93,5003.29,0,False,False
42,retired,divorced,university.degree,yes,no,unknown,telephone,may,tue,2082,13,6,nonexistent,1.1,89.83,-48.54,3.39,4872.39,1,False,False
51,services,married,high.school,no,yes,no,cellular,aug,tue,49,8,0,nonexistent,1.4,91.38,-34.72,5.18,5358.8,0,False,False
48,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,14,5,0,nonexistent,1.4,96.43,-35.16,4.96,5348.34,0,False,False
57,admin.,married,high.school,unknown,yes,no,cellular,may,tue,134,2,1,failure,-1.8,94.47,-48.09,1.33,5114.39,0,False,False
61,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,100,2,0,nonexistent,1.4,93.16,-41.29,4.75,5416.31,0,False,False
31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,4728,4,3,failure,-1.8,91.24,-36.94,1.09,5253.87,0,False,True
46,technician,married,high.school,no,yes,no,cellular,oct,thu,208,1,0,nonexistent,-3.4,95.48,-26.11,0.68,4892.06,1,False,False
68,self-employed,divorced,illiterate,yes,unknown,no,telephone,nov,fri,108,22,0,nonexistent,1.4,91.28,-44.45,5.04,5306.52,0,False,False
46,technician,married,professional.course,no,yes,no,cellular,jul,wed,1462,0,4,nonexistent,1.4,91.86,-39.48,1.97,5107.7,0,False,False
51,technician,divorced,professional.course,no,yes,no,cellular,nov,wed,4801,0,2,failure,-0.1,96.54,-33.64,2.01,5128.78,0,False,False
26,unemployed,single,university.degree,no,yes,no,telephone,apr,tue,300,3,0,nonexistent,-1.8,91.3,-49.12,1.37,4884.93,1,False,False
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,385,2,0,nonexistent,1.1,98.31,-37.89,5.08,5004.12,0,False,False
35,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,478,2,0,nonexistent,-1.8,89.36,-47.21,1.31,5037.91,0,False,False
54,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,2514,3,0,failure,1.4,93.79,-51.84,3.16,5014.64,0,False,False
26,services,single,high.school,no,yes,no,cellular,jul,fri,38,4,0,nonexistent,1.4,91.85,-42.52,4.85,5484.27,0,False,False
36,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,3046,1,4,failure,-2.9,95.12,-37.47,3.82,5174.99,0,False,False
48,technician,married,professional.course,no,yes,no,telephone,may,wed,320,3,0,nonexistent,1.1,97.56,-38.07,4.94,4967.78,0,False,False
49,admin.,married,high.school,no,yes,no,telephone,jun,wed,132,2,0,nonexistent,1.4,93.04,-42.25,5.14,5113.08,0,False,False
